"id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license"
"35798500","Modern Apartment in Recoleta I",11256892,"HomelyJoy",NA,"Recoleta",-34.59175,-58.40177,"Entire home/apt",9590,2,55,2022-12-08,1.29,65,167,29,NA
"36096753","Muy luminoso e increíble vista sobre Buenos Aires!",260543032,"Luis",NA,"San Telmo",-34.61952,-58.36899,"Entire home/apt",9636,3,2,2022-10-24,0.05,2,345,1,NA
"36100912","PALERMO HOLLYWOOD- brand new studio with pool",74885919,"Be Local",NA,"Palermo",-34.58139,-58.43577,"Entire home/apt",10975,1,119,2022-12-04,2.79,72,50,61,NA
"35445624","Independent room with private bathroom",3584130,"Hernan",NA,"Chacarita",-34.5866,-58.44412,"Private room",6745,1,14,2022-10-10,0.32,1,85,10,NA
"35448380","Luminoso y Nuevo en pleno Palermo Soho",26414327,"Maria Eugenia",NA,"Palermo",-34.58556,-58.41934,"Entire home/apt",7929,3,83,2022-12-10,1.92,1,335,42,NA
"35799908","STUDIO IN PALERMO HOLLYWOOD VI",10832119,"Ari",NA,"Palermo",-34.58703,-58.43805,"Entire home/apt",4833,2,112,2022-12-13,2.67,44,75,43,NA
"35449364","HART - Apartment Juncal",12450540,"Hart",NA,"Retiro",-34.59258,-58.3863,"Entire home/apt",8828,7,0,NA,NA,25,14,0,NA
"35801326","PH  ANTIQUE RECOLETA",269317262,"Florencia",NA,"Recoleta",-34.59358,-58.4087,"Shared room",4000,7,0,NA,NA,1,348,0,NA
"35451997","Domino studio apartment",7219202,"Fernando",NA,"Palermo",-34.58288,-58.42635,"Entire home/apt",7048,2,0,NA,NA,5,82,0,NA
"36101312","Lots of Sun 1BR at Palermo Hollywood -GYM and Pool",74885919,"Be Local",NA,"Palermo",-34.58297,-58.43723,"Entire home/apt",11225,1,82,2022-12-14,1.94,72,327,37,NA
"36101907","PALERMO HOLLYWOOD - 1BR Home with Pool Gym Laundry",74885919,"Be Local",NA,"Palermo",-34.58277,-58.43787,"Entire home/apt",11225,1,91,2022-12-11,2.15,72,64,39,NA
"35823587","Habitación privada en Recoleta",87341379,"Efe",NA,"Retiro",-34.59426,-58.38592,"Private room",5286,90,0,NA,NA,2,189,0,NA
"36102334","PALERMO HOLLYWOOD - Amazing brand new studio",74885919,"Be Local",NA,"Palermo",-34.58199,-58.43675,"Entire home/apt",11754,1,126,2022-12-07,2.98,72,64,60,NA
"35452116","Reciclado luminoso y excelentemente ubicado",266745772,"Maria Daniela",NA,"Retiro",-34.59314,-58.38104,"Entire home/apt",7929,2,44,2022-09-25,1.03,1,87,16,NA
"35824229","Luxury Palermo Design Super Location",638545,"Luisa",NA,"Palermo",-34.58594,-58.41801,"Entire home/apt",6671,5,5,2022-11-04,0.14,1,159,1,NA
"35458446","Spacious 3 Bdr. Apartment by the parks.",11483615,"Mariana",NA,"Palermo",-34.58512,-58.41526,"Entire home/apt",36749,5,22,2022-09-19,0.52,57,261,5,NA
"35825968","PALERMO HOLLYWOOD - 1BR new apartment with pool",74885919,"Be Local",NA,"Palermo",-34.5831,-58.43747,"Entire home/apt",11225,1,74,2022-11-17,1.75,72,45,42,NA
"35460764","ALOJATE EN EL CORAZÓN DE BUENOS AIRES ❤",222563972,"María Inés",NA,"San Nicolas",-34.59895,-58.37754,"Entire home/apt",4000,4,41,2022-12-07,0.96,1,104,9,NA
"36104782","Increíble Loft con Jardin&Grill en Palermo Queens",6561182,"Sebi",NA,"Villa Crespo",-34.6011848449707,-58.4433822631836,"Entire home/apt",7400,3,51,2022-12-23,1.29,1,72,20,NA
"35826515","Departamento entero con 2 cuartos en Recoleta!",87341379,"Efe",NA,"Retiro",-34.59471,-58.38579,"Entire home/apt",6167,60,0,NA,NA,2,363,0,NA
"36105413","Cozy apartment, ideal for two!",108300654,"Gonzalo",NA,"Retiro",-34.5942,-58.37745,"Entire home/apt",6292,2,64,2022-12-09,1.69,1,161,51,NA
"35836177","Departamento de 130 m2, en pleno centro de Bs As!",25029498,"Victor",NA,"Balvanera",-34.61165,-58.40378,"Entire home/apt",8810,7,4,2020-02-29,0.1,1,86,0,NA
"35462021","Light Apartment Alto Palermo",191743690,"Julieta",NA,"Palermo",-34.58757,-58.41433,"Entire home/apt",6900,5,0,NA,NA,1,0,0,NA
"35838347","CENTRO -MODERNO. LUZ Y SOL- PISCINA-TERRAZA- 2 PAX",269575665,"Rosa",NA,"San Nicolas",-34.6079330444336,-58.3869781494141,"Entire home/apt",6695,7,43,2022-11-25,1.02,4,166,15,NA
"35462583","Bonita y cómoda habitación individual. Obelisco.",127834203,"Juan M.",NA,"San Nicolas",-34.60248,-58.37277,"Private room",1762,30,3,2020-01-31,0.07,4,56,0,NA
"36106102","Increíble departamento a metros del Botánico",63957353,"Marité",NA,"Palermo",-34.58373,-58.41893,"Entire home/apt",10094,4,30,2022-12-26,0.71,1,205,13,NA
"35841929","Palermo, toda la luz y naturaleza a tu alcance.",46778910,"Carlos",NA,"Palermo",-34.58316,-58.42014,"Entire home/apt",7048,3,9,2022-12-04,0.22,1,329,6,NA
"36107824","Sun-drenched modern apartment",7707430,"Agustina",NA,"Chacarita",-34.58735,-58.44534,"Entire home/apt",8810,2,0,NA,NA,1,303,0,NA
"35845891","Design Apartment Buenos Aires 1BR - Central Area",1400016,"Laura",NA,"San Nicolas",-34.60001,-58.37899,"Entire home/apt",7148,2,6,2022-11-15,0.96,5,173,6,NA
"36107858","Unique Loft in the heart of Palermo.",202361561,"Gustavo",NA,"Palermo",-34.5874,-58.4385,"Entire home/apt",5996,14,22,2020-03-18,0.57,1,185,0,NA
"35467378","Casa estilo PH con Terraza en Palermo Hollywood",53588044,"Jose Ignacio",NA,"Palermo",-34.57919,-58.43927,"Entire home/apt",6343,5,6,2022-12-05,0.14,1,70,3,NA
"35873584","Best place in elegant Downtown",61296424,"Cecilia",NA,"Retiro",-34.59427,-58.38011,"Entire home/apt",4456,2,86,2022-12-25,2.1,1,312,51,"27119552872"
"35482077","Laprida Apart para 4 @Recoleta",113221419,"Manuela",NA,"Recoleta",-34.58785,-58.40208,"Entire home/apt",6318,3,36,2022-11-16,0.85,7,73,10,NA
"35876752","Splendor studio in Palermo",197561329,"Caro",NA,"Palermo",-34.57952,-58.43135,"Entire home/apt",6972,1,79,2022-12-14,1.84,4,157,38,NA
"36112972","Moderno departamento en el Corazon de Recoleta",261639964,"Viviana",NA,"Recoleta",-34.59112,-58.39358,"Entire home/apt",12359,2,34,2021-03-06,0.8,1,100,0,NA
"35877576","Cálido departamento en el centro de la ciudad*",84932810,"Gonzalo",NA,"Monserrat",-34.61699,-58.39132,"Entire home/apt",6167,2,81,2022-10-02,1.89,4,348,21,NA
"36115617","Recoleta Modern, Chic and Luminous Apartment",271671218,"Downtown BA",NA,"Retiro",-34.58801,-58.38136,"Entire home/apt",13242,1,11,2020-01-02,0.26,1,0,0,NA
"35494064","Moderno monoambiente con cochera en Palermo",171490842,"Marco",NA,"Palermo",-34.57587,-58.44268,"Entire home/apt",8457,3,70,2022-12-20,1.63,1,58,30,"1141950709"
"35506345","Única ! Más que una habitación privada",16261419,"Diana",NA,"Belgrano",-34.5629196166992,-58.4612655639649,"Private room",3355,5,18,2020-03-16,0.42,2,0,0,NA
"35878554","Close to restaurants area, sunny, quiet, cozy,pool",95540009,"Mercedes",NA,"Palermo",-34.58948,-58.41803,"Entire home/apt",5814,3,32,2022-12-23,0.77,1,152,24,NA
"35516239","ACUÑA DE PALERMO",145778363,"José",NA,"Almagro",-34.5978,-58.4218,"Entire home/apt",7048,2,13,2022-12-05,0.35,1,270,10,NA
"36119937","Amazing flat in the most elegant neighborhood",25285253,"Elsa",NA,"Recoleta",-34.58883,-58.38959,"Entire home/apt",22905,7,3,2020-12-24,0.08,3,351,0,NA
"35906869","Premium Collection Puerto Madero Suite ICasaBAires",183209971,"Giselle",NA,"Puerto Madero",-34.60646,-58.36373,"Entire home/apt",33477,3,22,2022-08-15,0.54,6,103,6,NA
"36135074","Bright & Cosy Apartment in Palermo's Best Area",64169296,"Manon",NA,"Palermo",-34.59174,-58.42153,"Entire home/apt",10748,4,7,2022-11-03,0.17,1,331,5,NA
"35907569","Hermoso piso en el corazón de Buenos Aires",52446523,"Julio",NA,"San Nicolas",-34.60322,-58.37945,"Entire home/apt",10420,2,26,2022-12-19,0.65,2,295,8,NA
"35517908","Best location! Av. Corrientes - Obelisco 1250",167911978,"Hernan Miguel",NA,"San Nicolas",-34.603886,-58.384327,"Entire home/apt",5814,3,34,2022-12-23,1.76,1,136,19,NA
"35909670","ESPECTACULAR DEPTO. DE 50 MT2 EN PALERMO HOLLYWOOD",53968469,"Nico",NA,"Palermo",-34.57693,-58.42979,"Entire home/apt",7677,10,14,2022-11-06,0.42,2,89,6,NA
"35532919","Hermoso y muy tranquilo en Palermo",232488127,"Beba Y Miguel",NA,"Almagro",-34.59784,-58.42318,"Entire home/apt",5562,2,21,2022-12-19,0.5,10,350,15,NA
"36143952","Habitaciones con ventanales en Boedo Buenos Aires",271853036,"Raul",NA,"Almagro",-34.618,-58.41467,"Shared room",9600,1,7,2021-01-08,0.16,5,307,0,NA
"35914166","Hermoso departamento en San Telmo",167305424,"Juan Pablo",NA,"Constitucion",-34.62578,-58.37797,"Entire home/apt",5362,2,14,2022-12-18,2.47,1,174,14,NA
"36144773","Un Espacio En Caballito",271861110,"Mariano Jorge",NA,"Caballito",-34.62014,-58.45112,"Entire home/apt",3927,3,30,2022-11-23,0.71,1,143,7,NA
"35537141","Plaza San Martin Apart. Dream location in BA",113221419,"Manuela",NA,"Retiro",-34.594616,-58.374344,"Entire home/apt",5638,3,22,2022-11-16,0.52,7,160,9,NA
"35914695","GREEN ROOM - PAY 4d ROOM - GET THE ENTIRE PLACE",19107663,"Claudio",NA,"Saavedra",-34.54173,-58.47866,"Private room",2944,1,12,2022-12-07,0.28,2,357,5,NA
"35541433","Dpto Palermo La Rural, Plaza Italia",25059208,"Sebastián",NA,"Palermo",-34.58176,-58.42119,"Entire home/apt",9943,2,16,2022-12-04,1.88,1,85,16,NA
"36146527","Recoleta Uptown - Comfortable up to 4 guests",271872733,"Alicia",NA,"Recoleta",-34.59191,-58.39366,"Entire home/apt",7062,2,0,NA,NA,1,331,0,NA
"36151602","Beautiful Studio in Recoleta, Buenos Aires",160902287,"Santiago",NA,"Recoleta",-34.58719,-58.39869,"Entire home/apt",3531,2,24,2021-10-11,0.57,1,1,0,NA
"35917402","Bright apartment near Palermo Shopping",50852078,"Adrian",NA,"Recoleta",-34.59134,-58.40909,"Entire home/apt",7878,1,73,2022-12-14,1.74,1,142,35,NA
"35545217","Breathtaking apartment with green balcony",267432262,"Diana",NA,"Palermo",-34.58081,-58.43412,"Entire home/apt",9691,2,50,2022-12-18,1.22,2,261,31,NA
"35938578","Private Rooftop Terrace 3 BR + Office +125mt :)",48164656,"Syl",NA,"Palermo",-34.58517,-58.41309,"Entire home/apt",26429,14,10,2022-11-16,0.24,21,85,6,NA
"35545834","CUARTO Y BAÑO PRIVADO EN CASONA EN PALERMO VIAJE",179814704,"Lino",NA,"Almagro",-34.60059,-58.43076,"Private room",1647,2,13,2022-08-15,0.31,2,10,7,NA
"35939172","Uda",270323520,"Andrés",NA,"Belgrano",-34.54877,-58.45365,"Private room",3800,10,7,2022-12-21,0.18,1,331,6,NA
"35546826","Depart. 4 ambientes + escritorio estilo antiguo",267449047,"Clara",NA,"Constitucion",-34.62621,-58.39025,"Entire home/apt",4433,2,40,2022-12-17,0.96,1,82,26,NA
"35563763","Spacious 1BR Apt, Recycled , in Classic Building",132838002,"Pablo",NA,"Palermo",-34.58155,-58.4137,"Entire home/apt",10572,14,0,NA,NA,84,0,0,NA
"35567168","Cool 1BR Apt, Palermo Soho, Armenia Park Corner",132838002,"Pablo",NA,"Palermo",-34.58928,-58.42521,"Entire home/apt",7048,14,1,2019-10-14,0.03,84,87,0,NA
"36153116","Habitación para una estudiante (femenino) Recoleta",267009869,"Silvia",NA,"Recoleta",-34.59153,-58.39644,"Private room",1766,30,0,NA,NA,1,0,0,NA
"35939976","6 de Octubre",270328626,"Yanina",NA,"San Cristobal",-34.62037,-58.40603,"Hotel room",9429,2,0,NA,NA,1,241,0,NA
"36164625","Un lugar de descanso en pleno barrio de San Telmo",246783745,"Juan Ignacio",NA,"San Telmo",-34.62045,-58.37037,"Hotel room",35239,1,0,NA,NA,3,365,0,NA
"36164626","Un lugar de descanso en pleno barrio de San Telmo",246783745,"Juan Ignacio",NA,"San Telmo",-34.62045,-58.37037,"Hotel room",52858,1,0,NA,NA,3,365,0,NA
"36164628","Un lugar de descanso en pleno barrio de San Telmo",246783745,"Juan Ignacio",NA,"San Telmo",-34.62045,-58.37037,"Hotel room",176193,1,0,NA,NA,3,365,0,NA
"35568105","Amazing. NEW. Open 2019!! Security 24hs. Belgrano",9680205,"Seba",NA,"Belgrano",-34.55971,-58.461,"Entire home/apt",8828,21,14,2021-04-22,0.33,2,0,0,NA
"35569688","En el corazón de Buenos Aires",693226,"Cecilia",NA,"Monserrat",-34.61379,-58.38538,"Entire home/apt",3786,1,5,2020-01-02,0.12,1,0,0,NA
"35942156","Cálido y cómodo departamento en Palermo Hollywood",123941895,"Pilar",NA,"Palermo",-34.57535,-58.43275,"Entire home/apt",3373,1,4,2019-08-21,0.1,1,0,0,NA
"35570485","Studio en Recoleta, acogedor y relajado",141715015,"Silvia",NA,"Recoleta",-34.59246,-58.41085,"Entire home/apt",7048,5,55,2022-12-27,1.28,2,346,5,NA
"36165118","Modern Apartment in Recoleta II",11256892,"HomelyJoy",NA,"Recoleta",-34.59339,-58.40199,"Entire home/apt",8658,2,38,2022-12-12,0.9,65,143,8,NA
"35943560","Quiet and modern studio in the best of Retiro",450612472,"Miguel",NA,"Retiro",-34.593143,-58.379414,"Entire home/apt",7199,2,30,2022-12-22,0.71,7,263,15,NA
"36165209","Mucha luz, confort y seguridad. Todo cerca!",84955852,"Marisol & Gonzalo",NA,"Palermo",-34.58239,-58.41064,"Private room",2248,180,1,2019-08-13,0.02,1,180,0,NA
"36168287","AP with an amazing view in the heart of Palermo",9877207,"Gerardo",NA,"Palermo",-34.58185,-58.40738,"Entire home/apt",10420,3,63,2022-12-10,1.51,1,121,40,NA
"35573033","Beautiful, elegant and comfortable 110m2 apartment",1677863,"Romina",NA,"Monserrat",-34.6092,-58.38403,"Entire home/apt",11054,3,20,2022-12-20,0.48,1,30,14,NA
"35944805","🌟LUXURY EXCLUSIVE  Recoleta Apartment",92584678,"Bandy Home Rental",NA,"Retiro",-34.58934,-58.3834,"Entire home/apt",34358,6,15,2022-12-26,0.35,8,75,13,NA
"35573183","Serrano View 7A",178069226,"Agustin",NA,"Palermo",-34.5885,-58.43218,"Entire home/apt",14095,5,27,2022-12-06,0.64,10,65,19,NA
"35946894","Habitacion We The People Palermo Hollywood",171354556,"We The People",NA,"Palermo",-34.57785,-58.43629,"Private room",10195,1,71,2022-12-07,1.68,14,160,26,NA
"35580207","Bright Flat in the heart of BA!",185552059,"Miguel",NA,"San Nicolas",-34.60566,-58.38262,"Entire home/apt",4933,3,62,2022-12-06,1.45,2,156,33,NA
"36169713","Luminoso departamento en último piso en Saavedra",4676631,"Agos",NA,"Saavedra",-34.55569,-58.49126,"Entire home/apt",5614,2,38,2022-11-26,1.96,2,325,25,NA
"35947220","Departamento en el corazón de Palerno Soho.",106816971,"Fernando",NA,"Palermo",-34.5921086396676,-58.4327186644077,"Entire home/apt",10899,2,9,2022-12-11,2.01,3,364,9,NA
"36174856","Stylish 1-Bedroom Flat w/ Terrace in Heart of Soho",262021444,"Palermo Soho Lofts",NA,"Palermo",-34.58792,-58.43016,"Entire home/apt",18400,3,5,2022-10-30,0.13,6,0,4,NA
"35604230","2 apartments in the same bldng - Palermo Soho",7986525,"Matias",NA,"Palermo",-34.59237,-58.42818,"Entire home/apt",27687,2,11,2022-04-24,0.26,29,70,1,NA
"35947982","Habitacion We The People Palermo Hollywood",171354556,"We The People",NA,"Palermo",-34.57785,-58.43629,"Private room",9439,1,75,2022-12-15,1.77,14,133,37,NA
"35604626","Trendy Apartment in Buenos Aires",11483615,"Mariana",NA,"Retiro",-34.59287,-58.38014,"Entire home/apt",4933,2,7,2022-02-19,0.17,57,0,1,NA
"36176834","Habitación Cama Doble Barrio Boedo - Doble room",271853036,"Raul",NA,"Almagro",-34.61637,-58.41479,"Shared room",7714,1,7,2020-01-07,0.17,5,331,0,NA
"35948262","Habitacion We The People Palermo Hollywood",171354556,"We The People",NA,"Palermo",-34.57785,-58.43629,"Private room",10068,1,56,2022-12-11,1.32,14,169,19,NA
"36179067","Departamento hermoso calle Guemes Plaza Italia",197073548,"Gustavo Agustin",NA,"Palermo",-34.58472,-58.41976,"Entire home/apt",5865,3,55,2022-12-20,1.3,1,150,32,NA
"35605847","Comfortable apartment in Recoleta",159472414,"Maximo",NA,"Retiro",-34.5947,-58.38652,"Entire home/apt",4280,4,29,2022-11-30,0.68,2,335,6,NA
"35606947","Two Room Trendy Studio / Heart Of BA / Florida St",16828227,"Buenos Aires",NA,"Retiro",-34.59637,-58.37621,"Entire home/apt",10195,2,18,2022-12-11,0.42,3,84,3,NA
"35948363","Habitacion We The People Palermo Hollywood",171354556,"We The People",NA,"Palermo",-34.57785,-58.43629,"Private room",7148,1,45,2022-11-13,1.06,14,160,19,NA
"35608557","Beautiful and cozy flat in Palermo",258428217,"Laila",NA,"Palermo",-34.59664,-58.42512,"Entire home/apt",4882,4,32,2022-12-04,0.75,1,276,15,NA
"36181056","Departamento 3 personas",272117928,"Manuela",NA,"San Nicolas",-34.60172,-58.37261,"Entire home/apt",5286,3,16,2022-11-28,0.38,1,356,12,"1159140731"
"35948624","Art, Restaurants & great places. Best of Recoleta.",30117015,"Alejandra",NA,"Recoleta",-34.58985,-58.39122,"Entire home/apt",20262,3,63,2022-12-13,1.49,1,224,33,NA
"35962851","Modern studio in Palermo Chico",156670964,"Monica",NA,"Palermo",-34.58261,-58.40797,"Entire home/apt",5286,3,20,2022-12-27,0.5,4,264,16,NA
"36201097","La Mejor Ubicación en Buenos Aires. Cerca de Todo!",266105526,"Claudio",NA,"Palermo",-34.58537,-58.41545,"Entire home/apt",7400,3,29,2020-02-25,0.7,1,17,0,NA
"35609708","Hermoso Loft en el Corazón de San Telmo.",5199132,"Gabriel",NA,"San Telmo",-34.61962,-58.3751,"Entire home/apt",4405,2,19,2020-03-13,0.45,3,182,0,NA
"35609749","Stylish & Classic 1 BR Apt in Historical Recoleta",132838002,"Pablo",NA,"Recoleta",-34.59194,-58.39248,"Entire home/apt",10947,14,0,NA,NA,84,56,0,NA
"35966703","Buenos Aires en las alturas! Piso 16",34063555,"Federico",NA,"Almagro",-34.61679,-58.41386,"Private room",3929,2,12,2019-10-11,0.28,1,86,0,NA
"36203411","Beautiful apartment/studio in Villa Crespo",4169563,"Vera",NA,"Villa Crespo",-34.5957641601562,-58.4506340026855,"Entire home/apt",5790,15,12,2020-12-15,0.29,1,56,0,NA
"35969209","Monoambiente amplio en Recoleta. Modern and cozy",63198698,"Daniela",NA,"Recoleta",-34.5931,-58.40187,"Entire home/apt",8306,3,48,2022-12-11,1.31,1,156,30,NA
"36207411","Lovely aparment in Belgrano neighborhood",48661128,"Alejandro",NA,"Colegiales",-34.57217,-58.44398,"Entire home/apt",3178,4,4,2020-02-26,0.1,1,0,0,NA
"35610715","Moderno Loft Duplex en la mejor zona de Palermo",260322092,"Maria",NA,"Palermo",-34.58361,-58.43356,"Entire home/apt",10547,1,90,2022-12-25,2.09,3,321,42,NA
"35970457","We The People 3 # Palermo Hollywood",171354556,"We The People",NA,"Palermo",-34.57785,-58.43629,"Private room",20690,1,46,2022-11-06,1.09,14,150,15,NA
"35611006","Great 2 story loft + terrace + Palermo Soho",24715479,"Gwenole",NA,"Palermo",-34.5821,-58.42626,"Entire home/apt",10572,1,7,2020-05-01,0.17,20,275,0,NA
"35613083","Amazing Vidal :: Colegiales - Palermo",14886507,"Celeste",NA,"Colegiales",-34.56996,-58.45644,"Entire home/apt",4591,10,9,2022-07-30,0.21,1,332,3,NA
"36227686","Shared Experience at BA",6110674,"Héctor",NA,"Belgrano",-34.55649,-58.4539,"Shared room",2648,1,0,NA,NA,1,0,0,NA
"35971004","We The People 2 # Palermo Hollywood",171354556,"We The People",NA,"Palermo",-34.57785,-58.43629,"Private room",19885,1,44,2022-12-12,1.03,14,162,10,NA
"35971631","Belgrano, La Redonda(Cdad. de la Paz y Echeverría)",128165266,"Bárbara",NA,"Belgrano",-34.563969,-58.456699,"Entire home/apt",8000,2,43,2022-11-14,1.01,3,344,20,NA
"35616625","Fliphaus + 1 Bd in Las Cañitas",1021694,"Fliphaus",NA,"Palermo",-34.57472,-58.43126,"Entire home/apt",9891,2,89,2022-11-13,2.27,127,355,52,NA
"35973818","Bright & Airy Loft in Palermo SOHO +Terrace (#1)",758728,"Mauricio",NA,"Palermo",-34.59353,-58.42934,"Entire home/apt",14675,7,11,2022-10-09,0.3,10,364,8,NA
"35618499","Studio boutique  con la mejor vista sobre Palermo",13834947,"Joaquin",NA,"Palermo",-34.58067,-58.415,"Entire home/apt",11327,4,56,2022-12-25,1.32,21,148,29,NA
"36232166","Comodo y confortable departamento en San Telmo",68121196,"Ricardo",NA,"Constitucion",-34.62393,-58.3786,"Entire home/apt",6419,2,42,2022-12-26,1.03,1,345,21,NA
"36235919","Cálido y silencioso apartamento en Palermo Soho",42435707,"Belen",NA,"Palermo",-34.58823,-58.42003,"Entire home/apt",5638,4,41,2022-12-06,1.01,1,65,13,NA
"35994137","WOW-LOCATION-VIEWS-LAUNDRY-GYM-PALERMO HOLLYWOOD !",208234152,"Edward",NA,"Palermo",-34.58027,-58.43525,"Entire home/apt",7552,1,59,2022-12-14,1.39,15,83,32,NA
"36237635","Estudio Totalmente Reciclado  “A Estrenar”",61062174,"Alejandro",NA,"Retiro",-34.59425,-58.38318,"Entire home/apt",4052,1,7,2020-03-13,0.17,1,0,0,NA
"35633975","STUDIO HOLLYWOOD 4",3798658,"Natacha",NA,"Palermo",-34.57674,-58.43668,"Entire home/apt",8885,2,52,2022-12-11,1.23,3,87,31,NA
"35997443","Duplex 2 Cuadras P. Centenario y Hospital Italiano",259248095,"Marina",NA,"Caballito",-34.6059,-58.43139,"Entire home/apt",6620,2,16,2020-02-27,0.39,1,233,0,NA
"35636865","Casa nueva. 120 metros, 3 cuartos, 2 baños y Patio",12387018,"Luciana",NA,"Belgrano",-34.55795,-58.44443,"Entire home/apt",15681,12,13,2022-01-09,0.32,1,33,1,NA
"36237984","SOLER STUDIOS - PALERMO HOLLYWOOD",272563093,"Diego",NA,"Palermo",-34.57823,-58.43457,"Entire home/apt",8828,2,100,2022-09-26,2.42,1,0,26,NA
"35998617","Excelente apartamento en corazón de Palermo Soho",270815391,"Florencia",NA,"Palermo",-34.58575,-58.42841,"Entire home/apt",6695,4,56,2022-12-13,1.34,1,66,24,NA
"36238263","Fabulous Apartment in Ciudad de Buenos Aires!",139959635,"Nadia",NA,"San Nicolas",-34.60478,-58.38807,"Entire home/apt",4429,3,23,2022-12-14,0.54,1,146,18,NA
"35636923","Estudio en bajo Belgrano, ubicación inmejorable",268089920,"Virginia",NA,"Belgrano",-34.55904,-58.44367,"Entire home/apt",4500,2,29,2020-01-15,0.68,2,0,0,NA
"35998681","Departamento 2 amb con cochera. Full Amenities.",181099178,"Ailin Wanda",NA,"Almagro",-34.59957,-58.42438,"Entire home/apt",10395,3,36,2022-11-26,0.85,1,300,12,NA
"35640309","Hermoso Departamento renovado, pleno Palermo.",67366751,"Mauro",NA,"Palermo",-34.58831,-58.40985,"Entire home/apt",7300,3,26,2022-12-18,0.64,1,208,18,NA
"35644829","Cozy Loft/Studio in Recoleta, La Isla Area",132838002,"Pablo",NA,"Recoleta",-34.5872,-58.39528,"Entire home/apt",5286,58,0,NA,NA,84,362,0,NA
"36238511","Soho Point Central 101",1409800,"Mariano",NA,"Palermo",-34.58961,-58.42826,"Entire home/apt",16863,1,46,2022-09-22,1.09,60,348,15,NA
"36239203","Soho Point Central 202",1409800,"Mariano",NA,"Palermo",-34.59065,-58.42879,"Hotel room",14347,1,1,2019-07-14,0.02,60,358,0,NA
"35999752","CASA DEVOTO 3631  1º  A",222733440,"Javier Andres",NA,"Villa Devoto",-34.58816,-58.5157,"Entire home/apt",14976,3,5,2022-04-17,0.12,7,90,1,NA
"36239398","Cálido estudio en San Telmo, la mejor ubicación!",272577330,"Nicolás Y Carmen",NA,"Constitucion",-34.62159,-58.37851,"Entire home/apt",4684,2,37,2022-12-06,0.88,1,273,15,NA
"36239447","Hermoso Departamento en barrio Las Cañitas",272575971,"Monica",NA,"Palermo",-34.56685,-58.4366,"Entire home/apt",6419,3,21,2022-12-21,0.5,1,288,18,NA
"36243669","ApartFlorida3 Frente a Galerias Pacífico",407143,"Osvaldo",NA,"San Nicolas",-34.599659,-58.37545,"Entire home/apt",6167,5,8,2022-10-30,0.19,2,355,6,NA
"35645735","Hermoso departamento en el centro de Puerto Madero",266940627,"Mariana",NA,"Puerto Madero",-34.61656,-58.36176,"Entire home/apt",9691,5,23,2022-11-26,0.54,1,351,7,NA
"36000060","Piso con Entrepiso SOLO MUJERES Eleven Home Bee",253277353,"Eli",NA,"Balvanera",-34.61208,-58.41017,"Private room",2643,1,22,2022-12-12,0.52,1,361,11,"1169404217"
"35647993","Habitaciones x mes, x día, estudiantes, parejas.",268177216,"Francisco",NA,"Barracas",-34.62879,-58.37557,"Private room",3000,1,8,2022-11-20,0.2,3,89,3,NA
"36258398","LUMINOUS AND SPACIOUS HOUSE FOR 9!! ideal students",4372509,"Vicky",NA,"Monserrat",-34.61724,-58.3776,"Entire home/apt",23936,5,1,2019-12-19,0.03,21,331,0,NA
"36000598","Monoambiente para alquiler temporal",270841978,"Maria Agustina",NA,"Palermo",-34.57765,-58.44065,"Entire home/apt",10000,3,28,2020-02-25,0.66,1,150,0,NA
"36261639","Mi lugar en Buenos Aires. Amplio depto 3 amb",174202290,"Pablo",NA,"Palermo",-34.57082,-58.43416,"Entire home/apt",20304,7,0,NA,NA,1,176,0,NA
"36266337","Departamento- Casa Emblemática-Centro de la Ciudad",254163819,"Eduardo",NA,"San Telmo",-34.61668,-58.37372,"Entire home/apt",14976,3,37,2022-12-06,0.9,6,160,13,NA
"35650720","Retiro / Recoleta - Increíble ubicación",261323761,"Marce",NA,"Retiro",-34.58888,-58.38299,"Entire home/apt",5638,1,44,2022-12-11,1.03,1,350,7,NA
"35665960","Adorable, luminoso,en Palermo. Amenities. Location",1028764,"Cecilia",NA,"Palermo",-34.57778,-58.44058,"Entire home/apt",18625,1,31,2022-12-05,0.72,108,147,15,NA
"36001210","RECOLETA AMPLIO LUMINOSO  2 AMBIENTES CON TERRAZA",177027382,"Clara",NA,"Recoleta",-34.58928,-58.39355,"Entire home/apt",5297,30,6,2020-03-27,0.15,1,0,0,NA
"36420954","Departamento Impecable6 Zona Agronomia",10534565,"Deborah",NA,"Agronomia",-34.59725,-58.48203,"Entire home/apt",6167,5,5,2022-11-30,0.15,2,145,4,NA
"36423342","Studio para 4 Personas en Palermo Hollywood",55553719,"For Rent Argentina",NA,"Palermo",-34.58631,-58.43997,"Entire home/apt",12334,3,4,2022-11-07,0.09,123,316,2,NA
"36266779","Clasico y moderno piso en el centro",47021658,"Felipe",NA,"Retiro",-34.59827,-58.37454,"Entire home/apt",11453,2,83,2022-12-25,1.96,3,308,44,NA
